id,name,name_en,state_id/id
city_1989,قصور المقبل,QUSUR AL MUQBIL,region_1
city_1990,الغطغط,AL GHUTGHUT,region_1
city_1991,قصر ابن شهيل,QASR IBN SHUHAYL,region_1
city_1992,المغرفية,AL MAGHRAFIYAH,region_1
city_1993,جو,JAWW,region_1
city_1994,الغزيز,AL GHUZAYZ,region_1
city_1995,الثمامي,ATH THUMAMY,region_1
city_1996,وعلة,WA'ALAH,region_1
city_1997,الشامانية,ASH SHAMANIYAH,region_1
city_1998,القصورية,AL QUSURIYAH,region_1
city_1999,مزلة,MAZALLAH,region_1
city_2001,الشواة,ASH SHAWAH,region_1
city_2002,عليان,'ILAYYAN,region_1
city_2003,عيدان,IDAN,region_1
city_2004,سيح الدبول,SAYH AD DUBUL,region_1
city_2005,الهمجة,AL HAMJAH,region_1
city_2006,الرفيعة,AR RAFI'AH,region_1
city_2007,الكدرة,AL KADRAH,region_1
city_2009,الخيس,AL KHIS,region_1
city_2010,الدويرة,AD DUWAYRAH,region_1
city_2012,سماح,SAMAH,region_1
city_2014,داحس,DAHIS,region_1
city_2015,دسمان,DASMAN,region_1
city_2016,العويسية,AL 'UWAYSIYAH,region_1
city_2017,العلياء,AL 'ULAYYA,region_1
city_2018,مزرعة مزعلة,MAZRA'AT MIZ'ILAH,region_1
city_2019,القوسة,AL QAWSAH,region_1
city_2020,الروغ,AR RAWGH,region_1
city_2021,الوسيطاء,AL WUSAYTA,region_1
city_2022,البعيثية,AL BU'AYTHIYAH,region_1
city_2023,الشتلانية,ASH SHATLANIYAH,region_1
city_2024,جدالة,JADDALAH,region_1
city_2025,قفرة,QAFARAH,region_1
city_2026,أجزالا,AJZALA,region_1
city_2027,الجفارة,AL JAFARAH,region_1
city_2028,غودة,GHAWDAH,region_1
city_2029,حلبان,HALABAN,region_1
city_2030,سنام,SANAM,region_1
city_2031,الرجع,AR RAJ',region_1
city_2032,طحي,TUHAYY,region_1
city_2034,الخنيقية,AL KHUNAYQIYAH,region_1
city_2035,المثناة,AL MATHNAH,region_1
city_2036,الجله,AL JILH,region_1
city_2037,الربواء,AR RABWA,region_1
city_2038,لجعة,LAJ'AH,region_1
city_2039,نخيلان,NUKHAYLAN,region_1
city_2040,عنان,'INAN,region_1
city_2042,صبحاء,SABHA,region_1
city_2043,العاقول,AL 'AQUL,region_8
city_2044,الحار السفلى,AL HAR AS SUFLA,region_8
city_2045,مفرحات,MUFARRIHAT,region_8
city_2046,القطيعاء,AL QUTAY'A,region_8
city_2047,الفرع,AL FARA',region_8
city_2048,الفقارة,AL FUQARAH,region_8
city_2049,أرباق,ARBAQ,region_8
city_2051,المغرة,AL MAGHARAH,region_8
city_2052,أبو نمصات,ABU NUMASAT,region_8
city_2053,دثير,DITHIR,region_8
city_2055,العوينة,AL 'UWAYNAH,region_8
city_2056,الخضراء,AL KHADRA,region_8
city_2057,الثعلة,ATH THA'ALAH,region_8
city_2058,الحار العليا,AL HAR AL 'ULYA,region_8
city_2059,المضيبعة,AL MUDAYBI'AH,region_8
city_2060,السوسي,AS SUSI,region_8
city_2061,الشلايل,ASH SHALAYIL,region_8
city_2062,أويدك,UWAYDIK,region_8
city_2063,الغريض,AL GHARID,region_8
city_2064,الصيفي,AS SAYFI,region_8
city_2065,الغصن,AL GHUSAN,region_8
city_2066,الظمو,ADH DHAMU,region_8
city_2067,الطرقية,AL TARQIYAH,region_8
city_2068,أم العيال,UMM AL 'IYAL,region_8
city_2069,الملبنة,AL MALBANAH,region_8
city_2070,حنذ,HANADH,region_8
city_2071,الهندية,AL HINDIYAH,region_8
city_2072,المرير,AL MURAYR,region_8
city_2073,الدحو,AD DUHU,region_8
city_2074,النقيعاء,AN NUQAY'A,region_8
city_2075,المشينية,AL MUSHAYNIYAH,region_8
city_2076,القافلة,AL QAFILAH,region_8
city_2077,اللثامة,AL LITHAMAH,region_8
city_2078,الملحة,AL MILHAH,region_8
city_2079,العيزاء,AL 'AYZA,region_8
city_2080,النقرة,AN NUQRAH,region_8
city_2081,البردية,AL BARDIYAH,region_8
city_2082,العشيرة,AL 'USHAYRAH,region_8
city_2083,القصيبة,AL QISAYYIBAH,region_8
city_2084,الشوامين,ASH SHUWAMIN,region_8
city_2086,تيتد,TAYTAD,region_8
city_2087,البييرات,AL BUYAYRAT,region_8
city_2088,هرمة,HURUMAH,region_8
city_2089,العثيا,AL 'UTHAYYA,region_8
city_2090,شجوى,SHAJWA,region_8
city_2091,البوير,AL BUWAIR,region_8
city_2092,الشقرة,ASH SHUQRAH,region_8
city_2093,الصويدرة,AS SUWAYDIRAH,region_8
city_2094,الفريش,AL FURAYSH,region_8
city_2095,الريان,AR RAYYAN,region_8
city_2096,المليليح,AL MULAYLIH,region_8
city_2097,الرصيعة,AR RASI'AH,region_8
city_2098,ابار الماشي,ABAR AL MASHI,region_8
city_2099,رواوة,RUWAWAH,region_8
city_2100,الجفر,AL JAFUR,region_8
city_2101,ابو ضباع,ABU DIBA',region_8
city_2102,المضيق,AL MADIQ,region_8
city_2103,الاكحل,AL AKHAL,region_8
city_2104,اليتمة,AL YITIMAH,region_8
city_2105,المندسة,AL MANDASSAH,region_8
city_2106,بواط,BUWAT,region_8
city_2107,العصيلب,AL 'USAYLIB,region_8
city_2108,الجفدور,AL JIFDUR,region_8
city_2109,حوطة الحلوة,HUTAT AL HILWAH,region_1
city_2110,اسفل الباطن,ASFAL AL BATIN,region_1
city_2111,الفرعة,AL FAR'AH,region_1
city_2112,المثعب,AL MITH'AB,region_1
city_2113,الحلوة,AL HILWAH,region_1
city_2114,الحيطان,AL HAYTAN,region_1
city_2115,وادي البرك,WADI AL BARK,region_1
city_2116,الشكرة,ASH SHUKRAH,region_1
city_2117,الفيصلية,AL FAYSALIYAH,region_1
city_2118,النايفية,AN NAIFIYAH,region_1
city_2119,القطين,AL QATIN,region_1
city_2120,الخرفة,AL KHARFAH,region_1
city_2121,الروضة,AR RAWDAH,region_1
city_2122,سويدانا,SWIDANA,region_1
city_2123,مروان,MARWAN,region_1
city_2124,واسط,WASIT,region_1
city_2125,الحمر,AL HAMR,region_1
city_2126,البديع الجنوبى,AL BADI' AL JANUBI,region_1
city_2127,البديع الشمالي,AL BADI' ASH SHAMALI,region_1
city_2128,الهدار,AL HADDAR,region_1
city_2129,ساقي الناهض,SAQI AN NAHID,region_1
city_2130,الغيل,AL GHAYL,region_1
city_2131,ستارة,SITARAH,region_1
city_2132,حراضة,HARADAH,region_1
city_2133,إبن غوف,IBN GHUF,region_16
city_2134,الميفا,AL MIFA,region_16
city_2135,القرن,AL QARN,region_16
city_2136,الامرة,AL UMRAH,region_16
city_2137,النجيل,AN NIJIL,region_16
city_2138,الطيف,AT TAYF,region_16
city_2139,السمعة,AS SAMA'AH,region_16
city_2140,نابر,NABIR,region_16
city_2141,الضاحي,AD DAHI,region_16
city_2142,الزرعة,AZ ZIRA'AH,region_16
city_2143,الاشيرة,AL ISHAYRAH,region_16
city_2144,الصور,AS SUR,region_16
city_2145,فرعة العطاردة,FARA'T AL 'ATARDAH,region_16
city_2146,القهب,AL QAHAB,region_16
city_2147,الحصحص,AL HASHAS,region_16
city_2148,الهجنبة,AL HIJANBAH,region_14
city_2149,الشطيفية,ASH SHUTAYFIYAH,region_14
city_2150,الحصامة,AL HASSAMAH,region_14
city_2151,الخضراء الشمالية,AL KHADRA ASH SHAMALIYAH,region_14
city_2152,السويدية,AL SUWAYDIYAH,region_14
city_2153,رعشة,RASHAH,region_14
city_2154,المجامة,AL MUJAMMAH,region_14
city_2155,المخشلية,AL MUKHASHSHALIYAH,region_14
city_2156,الحامضة,AL HAMIDAH,region_14
city_2157,الجعدية,AL JA'DIYAH,region_14
city_2158,المحامل,AL MAHAMIL,region_14
city_2159,حاكمة,HAKIMAH,region_14
city_2160,الحجفار,AL HIJFAR,region_14
city_2161,الطاهرية,AT TAHIRIYAH,region_14
city_2162,الحضرور,AL HADRUR,region_14
city_2163,الدريعية,AD DURAY'IYAH,region_14
city_2164,البدوي,AL BADAWI,region_14
city_2165,الهلية,AL HALLIYAH,region_14
city_2166,الحنيني,AL HANINI,region_14
city_2167,قمعة,QAMA'AH,region_14
city_2170,المحطة,AL MAHATTAH,region_14
city_2171,الحقلة,AL HAQLAH,region_14
city_2172,أبو الرديف,ABU AR RADIF,region_14
city_2173,أم سريحة,UMM SURAYHAH,region_1
city_2174,الخروعية,AL KHARWA'IYAH,region_1
city_2175,المجذمية,AL MAJDHAMIYAH,region_1
city_2176,الحفيرة / حصاة قحطان,AL HUFAYYIRAH (HASAT QAHTAN),region_1
city_2177,الحرملية,AL HARMALIYAH,region_1
city_2178,خبراء الثوير,KHABRA ATH THAWIR,region_1
city_2180,محيرقة,MUHAIRIQAH,region_1
city_2181,مرقان,MARQAN,region_1
city_2182,ام نخيلة,UMM NAKHILAH,region_1
city_2183,ام الدبي,UMM AD DIBAY,region_1
city_2184,خبراء حلوة,KHABRA HALWAH,region_1
city_2185,حجيلا,HUJAILA,region_1
city_2186,الفويلق,AL FUWAYLIQ,region_1
city_2187,القويع,AL QUWAY',region_1
city_2188,مزعل,MIZ'IL,region_1
city_2189,بدائع المشاعلة,BADAI' AL MASHA'ILAH,region_1
city_2190,خبراء فاران,KHABRA FARAN,region_1
city_2191,خبيب الريم,KHUBAYB AR RIM,region_1
city_2193,أم طليح,UMM TULAYH,region_1
city_2194,المانعية,AL MANI'IYAH,region_1
city_2195,الجديدة,AL JADIDAH,region_1
city_2197,الذيبية,ADH DHIBIYAH,region_1
city_2198,الصدر,AS SADR,region_1
city_2199,أبرقية,ABRAQIYAH,region_1
city_2200,حجرفة,HAJRUFAH,region_1
city_2201,معانيق,MA'ANIQ,region_1
city_2202,الصيهد,AS SAYHAD,region_1
city_2203,اللغفة,AL LAGHFAH,region_1
city_2204,الخفق الجديد,AL KHAFAQ AL JADID,region_1
city_2205,ظلماء,DHALMA,region_1
city_2206,الخلائق الشرقية,AL KHALAIQ ASH SHARQIYAH,region_1
city_2207,تبراك,TIBRAK,region_1
city_2209,الاوسط,AL AWSAT,region_1
city_2210,الحويرة,AL HUWAYRRAH,region_1
city_2211,خشم معضد,KHASHM MI'DAD,region_1
city_2212,البخرا,AL BAKHRA,region_1
city_2213,اللغفية,AL LUGHFIYAH,region_1
city_2214,المسبر,AL MASBAR,region_1
city_2215,النظيم,AN NADHIM,region_1
city_2216,حفرة نساح,HAFIRAT NISAH,region_1
city_2217,عجاج,'AJAJ,region_1
city_2218,المشاعلة,AL MASHA'ILAH,region_1
city_2219,قنيفذة,QUNAYFIDHAH,region_1
city_2220,عفرية,IFRIYAH,region_1
city_2221,الخلائق الغربية,AL KHALAIQ AL GHARBIYAH,region_1
city_2222,الجفير,AL JUFAYR,region_1
city_2223,الأسطح,AL ASTAH,region_8
city_2224,الرجع,AR RAJ',region_8
city_2225,دمان,DUMAN,region_8
city_2227,الغزلان,AL GHUZLAN,region_8
city_2228,الجديد,AL JADID,region_8
city_2229,وجمة,WAJMAH,region_8
city_2230,عرقوص,ARQUS,region_8
city_2231,العنيق,AL 'UNAYQ,region_8
city_2232,مرتجة,MURATTIJAH,region_8
city_2233,الفقرة,AL FAQRAH,region_8
city_2234,خلص,KHALS,region_8
city_2235,القفاف,AL QIFAF,region_8
city_2237,مريخة,MURAYKHAH,region_8
city_2238,العبلا,AL 'ABLA,region_8
city_2239,مرموماء,MARMUMA,region_8
city_2240,قرظة,QURUDHAH,region_8
city_2243,الهدى,AL HADA,region_8
city_2244,الغور,AL GHUR,region_8
city_2245,مثعر,MATH'AR,region_8
city_2246,الحسينية,AL HUSAYNIYAH,region_8
city_2247,الشفية,ASH SHUFAYYAH,region_8
city_2249,أبو قرن,ABU QARN,region_8
city_2250,المسجد,AL MASJID,region_8
city_2251,اللهبان,AL LAHBAN,region_8
city_2252,الجوابرة,AL JAWABIRAT,region_8
city_2253,خرص,KHURUSS,region_8
city_2254,عاصر,ASIR,region_8
city_2255,الأثود,AL ATHUD,region_8
city_2256,ترجم,TARJIM,region_8
city_2257,كتيدة,KITAYDAH,region_8
city_2258,سفاء,SAFA,region_8
city_2259,رحقان,RAHQAN,region_8
city_2260,ثعيل,THU'AYYIL,region_8
city_2261,المفرق,AL MAFRAQ,region_8
city_2262,الميث,AL MAYTH,region_8
city_2263,بئر الغنم,BIR AL GHANAM,region_8
city_2264,المرتجة,AL MURTAJJAH,region_8
city_2265,المعيزلة,AL MA'AYZILAH,region_8
city_2266,الحار,AL HAR,region_8
city_2267,الصديرة,AS SUDAYYIRAH,region_8
city_2268,دريبس,DIRAYBIS,region_8
city_2269,بئر قيضي,BI'R QAYDI,region_8
city_2270,الواسطة,AL WASITHAH,region_8
city_2271,الرايس,AR RAYIS,region_8
city_2272,المسيجيد,AL MUSAYJID,region_8
city_2273,العين,AL 'AYN,region_1
city_2274,خفس دغرة,KHAFS DAGHRAH,region_1
city_2275,البياض,AL BIYAD,region_1
city_2276,اليمامة,AL YAMAMAH,region_1
city_2277,الرفاع,AR RUFA',region_1
city_2278,البرة,AL BARRAH,region_1
city_2279,فرزان,FARZAN,region_1
city_2281,الرفائع,AR RUFAI',region_1
city_2282,العذار,AL 'ADHAR,region_1
city_2283,زميقة,ZUMAYQAH,region_1
city_2284,البدع القديم,AL BADA' AL QADIM,region_1
city_2285,الضبعية,AD DUBAY'AH,region_1
city_2286,حي القطار,HAI AL QITAR,region_1
city_2287,السلمية,AS SILIMIYAH,region_1
city_2288,البدع,AL BADA',region_1
city_2289,السهباء,AS SAHBA',region_1
city_2290,الثليما,ATH THALIMA,region_1
city_2291,التوضيحية,AT TAWDIHIYYAH,region_1
city_2292,المحطة,AL MAHATTAH,region_1
city_2293,الرغيب,AR RUGHAYB,region_1
city_2294,المحمدي,AL MUHAMMADI,region_1
city_2295,الصحنة,AS SAHANAH,region_1
city_2296,الجريسية,AL JURAYSIYAH,region_8
city_2297,الغمر,AL GHAMR,region_8
city_2298,المزرع,AL MAZRI',region_8
city_2299,هبا,HABA,region_8
city_2300,الصحن,AS SAHAN,region_8
city_2301,مشوقة,MASHUQAH,region_8
city_2302,أم العراد,UMM AL 'ARAD,region_8
city_2303,الهرارة,AL HARRARAH,region_8
city_2304,السدرة,AS SIDRAH,region_8
city_2305,الجصة,AL JISSA,region_8
city_2306,الحويمضة,AL HUWAYMIDAH,region_8
city_2307,قران,QARAN,region_8
city_2308,الخفيق,AL KHUFAYQ,region_8
city_2309,الهميجة,AL HUMAYJAH,region_8
city_2310,الصالحية,AS SALHIYAH,region_8
city_2311,مريغان,MURAYGHAN,region_8
city_2312,العشاي,AL 'ASHSHAY,region_8
city_2313,التهيمية,AT TUHAYMIYAH,region_2
city_2314,المقدام,AL MIQDAM,region_2
city_2315,السبايرة,AS SABAYIRAH,region_2
city_2316,السباط,AS SABAT,region_2
city_2317,الجرن,AL JARN,region_2
city_2318,برقاء  الركبان,BARQA AL RUKBAN,region_2
city_2319,البطالية,AL BATALIYAH,region_2
city_2320,بطحاء,BATHA,region_2
city_2321,عردة,'ARDAH,region_2
city_2322,ذعبلوتن,DHA'BLUTIN,region_2
city_2323,الجديدة,AL JADIDAH,region_2
city_2324,نعلة شدقم,NA'LAT SHADQAM,region_2
city_2325,الخويس,AL KHUWAYS,region_2
city_2326,شدقم,SHADQAM,region_2
city_2327,ابرقية,ABRAQIYAH,region_2
city_2328,الفوارة,AL FAWWARAH,region_2
city_2329,ابن سرحان,IBN SIRHAN,region_2
city_2330,المرضف,AL MURADDAF,region_2
city_2331,الحوية,AL HAWIYAH,region_2
city_2333,العثمانية,AL UTHMANIYAH,region_2
city_2335,العيون,AL UYUN,region_2
city_2336,الربيعية,AR RABI'IYAH,region_2
city_2337,القديح,AL QUDAYH,region_2
city_2338,الخويلدية,AL KHUWILDIYAH,region_2
city_2339,الدريدي,AD DURAIDY,region_2
city_2340,الخترشية,AL KHATRASHIYAH,region_2
city_2341,ابو معن,ABU MA'AN,region_2
city_2342,حزم ام الساهك,HAZAM UMM AS SAHIK,region_2
city_2343,الجش,AL JISH,region_2
city_2344,حلة محيش,HILAT MUHISH,region_2
city_2345,التوبي,AT TUBI,region_2
city_2346,الملاحة,AL MILAHAH,region_2
city_2347,دارين,DARIN,region_2
city_2348,العوامية,AL 'AWWAMIYAH,region_2
city_2349,النابية,AN NABIYAH,region_2
city_2350,الزور,AZ ZAWR,region_2
city_2351,الفريع,AL FURAY',region_2
city_2352,الجراني,AL JIRANI,region_13
city_2353,الحماد,AL HAMAD,region_13
city_2354,نعيج,NU'AYJ,region_13
city_2355,قاع الحنو,QA' AL HINU,region_13
city_2356,مركز الصحن,MARKAZ AS SAHAN,region_13
city_2358,أبا الرواث,ABA AR RAWATH,region_13
city_2359,أم خنصر,UMM KHUNSUR,region_13
city_2360,حزم الجلاميد,HAZM AL JALAMID,region_13
city_2361,الدويد,AD DUWAYD,region_13
city_2363,البثنة,AL BATHNAH,region_8
city_2364,خيف حسين,KHAYF HUSAYN,region_8
city_2365,البقارية,AL BAQQARIYAH,region_8
city_2366,المشريف,AL MUSHAYRIF,region_8
city_2367,أم المسن,UMM AL MISIN,region_8
city_2368,البديع,AL BUDAYYI',region_8
city_2369,الدارة,AD DARAH,region_8
city_2370,القري,AL QURAY,region_8
city_2371,السليم,AS SULAYM,region_8
city_2373,المقنع,AL MUQANNA',region_8
city_2374,ضفيان,DUFYAN,region_8
city_2375,عضاد,'ADAD,region_8
city_2376,العدوة,AL 'IDWAH,region_8
city_2377,النباة,AN NABAH,region_8
city_2378,القراصة,AL QARRASAH,region_8
city_2379,جراجر,JARAJIR,region_8
city_2380,نبط,NABT,region_8
city_2381,السليلة,AS SULAYYILAH,region_8
city_2382,الشكيرة,ASH SHUKAYYRAH,region_1
city_2383,هجرة المغر,HIJRAT AL MUGHUR,region_1
city_2384,مزارع المحتجبة,MAZARI' AL MUHTAJIBAH,region_1
city_2385,الغرابة,AL GHURABAH,region_1
city_2386,القاعية,AL QA'IYAH,region_1
city_2387,غسلة,GHUSLAH,region_1
city_2388,حلوان,HALWAN,region_1
city_2389,حصرة,HASARAH,region_1
city_2390,الثمامية,ATH THUMAMIYAH,region_1
city_2391,لبيدة,LUBAYDAH,region_1
city_2392,النقعة,AN NIQ'AH,region_1
city_2393,افقرا,AFQIRAH,region_1
city_2395,الفقارة,AL FUQARAH,region_1
city_2396,الودي,AL WUDAY,region_1
city_2398,الخبة,AL KHUBBAH,region_1
city_2399,النبوان,AN NABUWAN,region_1
city_2400,الرديفة,AR RUDIFAH,region_1
city_2401,الرشاوية,AR RISHAWIYAH,region_1
city_2402,مطربة,MUTRIBAH,region_1
city_2403,المستجدة,AL MUSTAJIDDAH,region_1
city_2404,العامرية,AL AMIRIYAH,region_1
city_2405,الفيضة,AL FAYDAH,region_1
city_2406,الظلماوي,ADH DHALMAWI,region_1
city_2407,شبيرمة,SHUBAYRIMAH,region_1
city_2408,عصام,ISAM,region_1
city_2409,عبادة,ABBADAH,region_1
city_2410,الحيد,AL HAYD,region_1
city_2411,العبل,AL 'ABAL,region_1
city_2412,ارطاوي الحماميد,ARTAWI AL HAMAMID,region_1
city_2413,بدائع ابن نجم,BADAI' IBN NAJIM,region_1
city_2414,المرية,AL MARRIYAH,region_8
city_2415,الشقران,ASH SHUQRAN,region_8
city_2417,ذارة,DHARAH,region_8
city_2418,قصيباء,QUSAYBA,region_8
city_2419,رحبة علوش,RAHBAT 'ALLUSH,region_8
city_2420,الكريزية,AL KURAYZIYAH,region_8
city_2421,البديعة,AL BIDAYYI'AH,region_8
city_2422,صبحا,SABHA,region_8
city_2423,حزرة,HAZRAH,region_8
city_2424,غراب,GHURAB,region_8
city_2425,الحجرية,AL HIJRIYAH,region_8
city_2426,أبو مغير,ABU MUGHAYR,region_8
city_2427,العد,AL 'IDD,region_8
city_2428,الربثة,AR RABTAH,region_8
city_2429,البركة,AL BIRKAH,region_8
city_2430,النفازي,AN NAFAZI,region_8
city_2431,المويلح,AL MUWAYLIH,region_11
city_2432,الديسة,AD DISAH,region_11
city_2433,فيد,FAYD,region_12
city_2434,طابة,TABAH,region_12
city_2435,الكهفة,AL KAHAFAH,region_12
city_2436,عقلة بن داني,UQLAT IBN DANI,region_12
city_2437,عقلة اللبن,UQLAT AL LABAN,region_12
city_2438,الصفراء,AS SAFRA',region_12
city_2439,البير,AL BIR,region_12
city_2440,عقلة ابن كليب,'UQLAT IBN KULAYB,region_12
city_2441,عريجاء,URAIJA',region_12
city_2442,المطرفية,AL MATRAFIYAH,region_12
city_2443,المضيح,AL MUDAYYIH,region_12
city_2444,غمرة,GHAMRAH,region_12
city_2445,النعي,AN NI'AYY,region_12
city_2446,الجحفة,AL JUHFAH,region_12
city_2447,العش,AL 'ISHSH,region_12
city_2448,السبعان,AS SAB'AN,region_12
city_2449,الشهارين,ASH SHAHARIN,region_2
city_2451,هجرة أم العراد,HIJRAT UMM AL 'IRAD,region_2
city_2452,العبيلة,AL 'UBAYLAH,region_2
city_2453,شبيطة,SHUBAYTAH,region_2
city_2454,شوالة,SHAWWALAH,region_2
city_2455,مركز الشيبة,MARKAZ ASH SHAYBAH,region_2
city_2456,مركز الخيران,MARKAZ AL KHIRAN,region_2
city_2457,هجرة الطويلة,HIJRAT AT TAWILAH,region_2
city_2458,عجائب,AJAIB,region_2
city_2459,الطربيل,AT TARBIL,region_2
city_2460,الخريمي,AL KHURAYMI,region_12
city_2461,مزارع الدوية,MAZARI' AD DAWAYYAH,region_12
city_2462,جديدة عرعر,JADIDAT 'AR'AR,region_13
city_2463,كاف,KAF,region_17
city_2464,القرقر,AL QARQAR,region_17
city_2465,إثرة,ITHRAH,region_17
city_2466,غطي,GHUTAYY,region_17
city_2467,عين الحواسي,'AYN AL HAWASI,region_17
city_2468,قليب خضر,QULAYYIB KHUDR,region_17
city_2469,الحديثة,AL HADITHAH,region_17
city_2470,الشقيق,ASH SAQAYQ,region_17
city_2471,الحوي,AL HAWI,region_17
city_2473,حدرج,HIDRIJ,region_17
city_2474,ام طليحة,UMM TULAYHAH,region_17
city_2475,اللقايط,AL LAQAYIT,region_17
city_2476,صبيحة,SUBAYHAH,region_17
city_2478,الفياض,AL FIYAD,region_17
city_2480,الثنية,ATH THANIYAH,region_17
city_2481,ام نخيلة,UMM NUKHAYLAH,region_17
city_2482,المرير,AL MURAYR,region_17
city_2484,النبك ابو قصر,AN NABK ABU QASR,region_17
city_2485,طلعة عمار,TAL'AT 'AMMAR,region_17
city_2486,عذفاء,'ADHFA,region_17
city_2487,خوعاء,KHAW'A',region_17
city_2488,الشويحطية,ASH SHUWAYHITIYAH,region_17
city_2489,مركز أم الحيران,MARKAZ UMM AL HIRAN,region_13
city_2490,مركز سماح الجديد,MARKAZ SAMAH AL JADID,region_13
city_2491,مركز الظهرة,MARKAZ ADH DHAHRAH,region_13
city_2492,إبن سوقي,IBN SUQI,region_13
city_2493,نصاب,NISAB,region_13
city_2494,سماح,SAMAH,region_13
city_2496,ام رضمة,UMM RUDMAH,region_13
city_2497,ابن لغيصم,IBN LUGHAISIM,region_13
city_2498,روضة هباس,RAWDAT HABBAS,region_13
city_2500,إبن شريم,IBN SHURAYM,region_13
city_2501,الشعبة,ASH SHU'ABAH,region_13
city_2503,المركوز,AL MARKUZ,region_13
city_2504,ميقوع,MAYQU',region_17
city_2505,الأضارع,AL ADARI',region_17
city_2506,صفان,SAFAN,region_17
city_2507,الرديفة,AR RADIFAH,region_17
city_2508,ابو عجرم,ABU 'AJRAM,region_17
city_2509,الطوير,AT TUWAYR,region_17
city_2510,صديان,SADYAN,region_12
city_2511,الوسيطاء,AL WASAYTA,region_12
city_2513,البويطن,AL BUWAYTIN,region_12
city_2514,بدائع العش,BADAI' AL 'ISHSH,region_12
city_2515,صحي,SAHAYY,region_12
city_2516,الوبيرية,AL WUBAYRIYAH,region_12
city_2517,قصيريات,QUSAYRIYAT,region_12
city_2518,سعيدان,SU'AYDAN,region_12
city_2519,جفيفاء,JUFAYFA,region_12
city_2520,الغمياء,AL GHAMYA,region_12
city_2521,الفرحانية,AL FARHANIYAH,region_12
city_2522,المليح,AL MULAYH,region_12
city_2523,حفيرة الشقيق,HAFIRAT ASH SHAQAYQ,region_12
city_2524,جرمة,JURUMAH,region_12
city_2525,السفن,AS SUFUN,region_12
city_2526,منيفة القاعد,MUNIFAT AL QA'ID,region_12
city_2527,القاعد,AL QA'ID,region_12
city_2528,الشعفة,ASH SHA'AFAH,region_12
city_2529,الدابية,AD DABIYAH,region_12
city_2530,الحويط,AL HUWAYYIT,region_12
city_2532,عمائر المرير,AMA'IR AL MURAYR,region_12
city_2533,بدع ابن خلف,BID' IBN KHALAF,region_12
city_2534,المرير,AL MURAYR,region_12
city_2535,ام روشن,UMM RAWSHAN,region_12
city_2536,صفيط,SUFAYT,region_12
city_2537,النحيتية,AN NUHAYTIYAH,region_12
city_2538,مبرز,MIBARRIZ,region_12
city_2539,المعرش,AL MA'ARRASH,region_12
city_2540,العوشزية,AL 'AWSHAZIYAH,region_12
city_2541,وسيطاء الحفن,WUSAYTA' AL HAFAN,region_12
city_2542,البعايث,AL BA'AYITH,region_12
city_2543,الزغيبية,AZ ZUGHAIBIYAH,region_12
city_2544,رحيمة,RAHIMAH,region_2
city_2545,بدائع الصفران,BADAI' AS SUFRAN,region_12
city_2546,حمر القعساء,HUMR AL QA'ASA,region_12
city_2547,حريد,HURAYD,region_12
city_2548,الديماسة,AD DIMASAH,region_12
city_2549,القعساء,AL QA'ASA,region_12
city_2550,وتدة,WUTIDAH,region_12
city_2551,عقيلة اللبن,'UQAYLAT AL LABAN,region_12
city_2552,البلازية,AL BALLAZIYAH,region_12
city_2553,خنقة الرماحي,KHANQAT AR RIMAHI,region_12
city_2554,غسل,GHISIL,region_12
city_2556,الرفايع,AR RUFAYI',region_12
city_2557,قصير متروك,QUSAYR MATRUK,region_12
city_2558,كتيفة,KUTAIFAH,region_12
city_2559,وسيط,WUSAYT,region_12
city_2560,المراح,AL MARAH,region_2
city_2561,جودة,JUDAH,region_2
city_2563,العقير,AL UQAYR,region_2
city_2564,يبرين,YABRIN / JABRIN,region_2
city_2566,الشقيق,ASH SHAQIQ,region_2
city_2567,القرين,AL QARIN,region_2
city_2568,الوزية,AL WIZYAH,region_2
city_2569,القرن,AL QARN,region_2
city_2570,الخرس,AL KHARS,region_2
city_2571,الغويبة,AL GHUWAYBAH,region_2
city_2572,مريطبة,MURAYTIBAH,region_2
city_2573,سوده,SUDAH,region_2
city_2574,العمران,AL UMRAN,region_2
city_2577,آل الصعدي,AL AS SA'DI,region_10
city_2578,الشعف,ASH SHA'F,region_10
city_2579,لربوعة,LARBU'AH,region_10
city_2580,قريش,QIRAYSH,region_10
city_2581,آل دحمان,AL DAHMAN,region_10
city_2582,الجفر,AL JAFR,region_10
city_2583,شوحطة,SHUHITAH,region_10
city_2585,قاها,QAHA,region_10
city_2586,آل عزة,AL 'AZZAH,region_10
city_2587,بيحان,BIHAN,region_10
city_2588,قرآنية,QURANIYAH,region_10
city_2589,العطوف,AL 'UTUF,region_10
city_2590,القصير,AL QUSAYR,region_12
city_2591,المهاش,AL MAHASH,region_12
city_2592,القاعية,AL QA'IYAH,region_12
city_2593,بدائع قني,BADAI' QUNAY,region_12
city_2594,مغيضة,MUGHAYDAH,region_12
city_2595,بطيحان,BUTAYHAN,region_12
city_2596,القحصية,AL QAHSIYAH,region_12
city_2597,البنانة,AL BANANAH,region_12
city_2598,الركية,AR RUKAYYAH,region_12
city_2599,مرموثة العلم,MARMUTHAT AL 'ALAM,region_12
city_2600,نخلة,NAKHLAH,region_12
city_2601,النميرة,AN NUMAYYIRAH,region_12
city_2602,قصيباء,QUSAYBA,region_12
city_2603,ملحاء,MALHA,region_12
